perm_jaccard_mean,perm_cosine_mean
0.05197325490167271,0.10030536050071563
0.05292256377771259,0.10198943119302328
0.053392694727244866,0.1020172462752737
0.05327686090201018,0.1024102861910626
0.05307910947312656,0.10234029291142659
0.05343143219664181,0.10264932698903188
0.052921727595337746,0.10174659492727069
0.05370590363022708,0.1029987067838896
0.052824549031078236,0.10173606801244711
0.05204922797548993,0.10056598793755957
0.052893766655280616,0.1016427963406209
0.053142216457031315,0.10237315343246169
0.05251993162044402,0.10147759074795916
0.053769232295561936,0.10343028642081196
0.05277560417362192,0.1016071930831903
0.053623468620900214,0.10306484402846722
0.053387272334696055,0.10230445113631235
0.05336125099111231,0.10231185093427013
0.05382372500182892,0.10333045385206721
0.05354428683886778,0.10294027192977441
0.052667796994875324,0.10171596920073063
0.05392963049303937,0.10341799021906155
0.053050299759787534,0.10195421628623098
0.05270137983578842,0.10162830925150754
0.05300531486812251,0.10229104155237513
0.052431990104914415,0.1010249307912786
0.05388192375047529,0.1027673943459799
0.05402409408831487,0.10343480198155994
0.05310559465372732,0.1023821264206663
0.053845258055931065,0.10316661403715034
0.053068236079794356,0.1022593628188477
0.052720644108492934,0.101487258831737
0.05372942786620123,0.10296059394929184
0.05312034247691052,0.10192256752580868
0.052831406582047574,0.10189703706038734
0.05393192833467464,0.1030152583575853
0.05263175840668332,0.10151587311142414
0.05283961451369348,0.1017678868761694
0.053483616363916575,0.1027703399479514
0.05345360855326224,0.10276916595268137
0.05328749966613373,0.10237791163794781
0.053459376955692396,0.10307084839330269
0.05245526427488191,0.10103706713209863
0.05336272835081477,0.10240353849873426
0.053068582065361865,0.10200871658815602
0.052309474294037483,0.10064917058583821
0.05372151039090229,0.10272865164669076
0.05391160052571716,0.10371380180975553
0.05245817016206434,0.10105410668843114
0.05338798168612507,0.1029120294237037
0.05281378699630192,0.10190845521980849
0.05362374774538689,0.10293583091628311
0.05355607194558994,0.10298196765558079
0.05314341055237655,0.10196020050558587
0.053787677333296736,0.10305695300074841
0.053133885574034874,0.10207736438882578
0.05374556555236727,0.1028571042492271
0.053643784756138964,0.10303566634454044
0.05258945783113495,0.10115826921056002
0.05322017257476135,0.10264851812625815
0.05335081942344908,0.10257856016333426
0.05278162644929839,0.10140708438778062
0.05260526163973253,0.10116842165042271
0.05347478464146197,0.10255260356928059
0.05292689801763757,0.10209416327494922
0.05279986992127724,0.10167014979378161
0.054995105820525254,0.10502345217665013
0.053073719065726326,0.10203798930473779
0.05303209922707422,0.10142315827862493
0.05271386495647323,0.10195847460110287
0.052918263951903376,0.10183784001649453
0.053376064360524916,0.10252602252598553
0.05415178777295104,0.10375348839041303
0.05307285341549085,0.1022132580950909
0.05259054217556707,0.10169597328388227
0.0534723066911072,0.10288299733097359
0.053226915960244585,0.10235259022324658
